Keyword,Title_length,Book,BookChapter,Conference,Dataset,Journal,Patent,Repository,Thesis,NULL:unknown,year,page_length,n_citation,author_num,keywords_length,keyword_in_title,keyword_in_keywords,label,title,keywords
research,9,False,False,True,False,False,False,False,False,False,2015,0,50,4,9,False,True,-1,a survey of experimental evaluation in indoor localization research,"[u'indoor navigation computer science ieee xplore global positioning system estimation measurement uncertainty', u'indoor navigation', u'measurement uncertainty', u'applied metrics experimental evaluation indoor localization research international conference on indoor positioning and indoor navigation ipin ieee xplore ground truth data gathering method', u'estimation', u'global positioning system', u'radionavigation indoor navigation', u'computer science', u'ieee xplore']"
research,10,False,False,False,False,True,False,False,False,False,1960,0,0,1,28,False,True,-1,comments on rivett's “survey of operational research in british industry”,"[u'forecasting', u'reliability', u'project management', u'information systems', u'maintenance', u'soft or', u'information technology', u'packing', u'operations research', u'location', u'investment', u'journal', u'journal of the operational research society', u'inventory', u'purchasing', u'history of or', u'logistics', u'marketing', u'scheduling', u'production', u'communications technology', u'computer science', u'operational research', u'applications of operational research', u'or society', u'jors', u'management science', u'infrastructure']"
research,19,False,False,True,False,False,False,False,False,False,2016,0,0,4,6,False,True,-1,a survey about the use of lesson plans as an approach to oer: an proposal based on action research,"[u'software', u'guidelines', u'planning', u'open educational resources', u'reflection', u'documentation']"
vision,11,False,False,True,False,False,False,False,False,False,1993,0,50,1,15,True,True,-1,expert systems as design aids for artificial vision systems: a survey,"[u'vision system', u'engineering', u'software', u'explicit knowledge', u'computer vision', u'machine vision', u'consciousness', u'industrial application', u'artificial vision', u'vision', u'computer vision technology', u'symbolic representation', u'knowledge base', u'expert system', u'knowledge engineering']"
its,8,False,False,False,False,True,False,False,False,False,2014,0,61,3,36,False,True,-1,smartphone malware and its propagation modeling: a survey,"[u'defense', u'software', u'smartphone malware propagation modeling', u'mobile malware evolution', u'technology', u'mobile malware', u'propagation models', u'smart phones', u'discrete time', u'trojan horses', u'malware writers', u'mathematical theory', u'legitimate users', u'simulator', u'infection vectors', u'science technology', u'dynamics', u'grippers', u'mobile communication grippers trojan horses mobile handsets software bluetooth', u'simulator smartphone mobile malware propagation modeling', u'mobile communication', u'mobile handsets', u'worm propagation', u'ad hoc networks', u'invasive software', u'bluetooth', u'bluetooth worms', u'computer science', u'computer science information systems', u'smartphone', u'mobile computing', u'cellular automata', u'epidemics', u'sir', u'propagation modeling', u'telecommunications']"
its,20,False,False,False,False,False,False,False,False,False,2000,0,0,2,4,False,True,-1,"the national well and hydrology database of the geological survey of japan, and its handling software ""well-king dictionary""(in japanese, idojibiki)","[u'groundwater information', u'software', u'well information', u'database']"
medical image,13,False,False,False,False,True,False,False,False,False,2013,0,67,5,13,False,True,-1,content-based medical image retrieval: a survey of applications to multidimensional and multimodality data,"[u'software', u'sensitivity and specificity', u'female', u'diagnostic imaging', u'radiology information systems', u'database management systems', u'male', u'image interpretation computer assisted', u'multimodal imaging', u'cross sectional studies', u'humans', u'systems integration', u'information storage and retrieval']"
dynamic,5,False,False,False,False,True,False,False,False,False,1974,0,50,2,29,False,True,-1,non-serial dynamic programming- a survey,"[u'forecasting', u'reliability', u'project management', u'information systems', u'maintenance', u'soft or', u'information technology', u'packing', u'dynamic program', u'operations research', u'location', u'investment', u'journal', u'journal of the operational research society', u'inventory', u'purchasing', u'history of or', u'logistics', u'marketing', u'scheduling', u'production', u'communications technology', u'computer science', u'operational research', u'applications of operational research', u'or society', u'jors', u'management science', u'infrastructure']"
tools,8,False,False,False,False,True,False,False,False,False,2014,0,50,3,10,False,True,-1,"knowledge engineering: survey of methodologies, techniques and tools","[u'software', u'portals', u'techniques knowledge engineering knowledge management methodologies survey', u'ke knowledge engineering knowledge based systems', u'computational modeling', u'internet', u'unified modeling language', u'computational modeling unified modeling language software knowledge engineering portals internet knowledge based systems', u'knowledge based systems', u'knowledge engineering']"
tools,8,False,False,False,False,False,False,False,False,False,1990,0,0,2,14,False,True,-1,tools for analyzing and publishing origin-destination survey data,"[u'databases', u'software', u'trip purpose', u'modal selection', u'mathematical analysis', u'automobile ownership', u'data analysis', u'origin and destination', u'households', u'peak periods', u'user interfaces computer science', u'mode choice', u'interactive computing', u'hardware']"
tools,10,False,False,True,False,False,False,False,False,False,2008,0,50,3,16,False,True,-1,a survey of available tools for developing wireless sensor networks,"[u'software tool wireless sensor network wsn development life cycle', u'software tool', u'wireless sensor networks application software navigation remote monitoring software tools educational institutions computer science computerized monitoring embedded system wireless communication', u'life cycle', u'sensors', u'telecommunication computing', u'embedded system', u'wsn development life cycle', u'wireless sensor network', u'development tool', u'navigation', u'computational modeling', u'monitoring', u'programming', u'wireless sensor networks', u'wireless sensor networks telecommunication computing']"
tools,11,False,False,True,False,False,False,False,False,False,2014,0,50,2,16,False,True,-1,an orchestrated survey of available algorithms and tools for combinatorial testing,"[u'software', u'protocols', u'program testing combinatorial mathematics', u'covering arrays', u'testing', u'ct algorithm orchestrated survey algorithms combinatorial testing functional testing software systems combinatorics combinatorial objects covering arrays combinatorial test suite test suite generation technique', u'testing partitioning algorithms classification algorithms algorithm design and analysis software algorithms protocols software', u'category partition', u'combinatorial testing', u'category partition combinatorial testing covering arrays strength of testing algorithms', u'classification algorithms', u'software algorithms', u'algorithms', u'strength of testing', u'algorithm design and analysis', u'partitioning algorithms']"
tools,21,False,False,True,False,False,False,False,False,False,2010,0,50,2,24,False,True,-1,survey of software environments for parallel distributed processing: parallel programming education on real life target systems using production oriented software tools,"[u'real life target system', u'software tool', u'parallel distributed processing', u'parallel programming education', u'software environment survey', u'research and development framework', u'development environments', u'parallel programming', u'parallel programming education software environment survey parallel distributed processing computer science real life target system production oriented software tool open source software environment education oriented enhancement research and development framework', u'public domain software', u'computer science education', u'development environment', u'research and development', u'production oriented software tool', u'open source software environment', u'education oriented enhancement', u'informatics', u'software tools', u'development environments parallel distributed processing parallel programming software tools', u'computer science', u'parallel programs', u'parallel processing', u'software tools computer science education parallel programming public domain software', u'open source software']"
indoor positioning,8,False,False,False,False,False,False,False,False,False,2011,0,50,3,2,False,True,-1,exploiting smartphone sensors for indoor positioning: a survey,"[u'indoor positioning localization', u'computer science']"
data,8,False,False,False,False,False,False,False,False,False,2013,0,50,3,8,False,True,-1,a survey on parallelization of data mining techniques,"[u'paper', u'overview', u'data mining', u'cuda', u'nvidia', u'algorithms', u'computer science', u'opencl']"
data,8,False,False,True,False,False,False,False,False,False,2015,0,50,3,10,False,True,-1,a survey on goal-oriented visualization of clone data,"[u'software', u'software development goal oriented visualization visual data analysis software clones visualization information needs', u'measurement', u'cloning', u'visualization', u'quality assessment', u'data visualization', u'software engineering data analysis data visualisation program diagnostics', u'cloning data visualization software context visualization measurement quality assessment', u'context']"
data,8,False,False,False,False,False,False,False,False,False,1990,0,0,2,14,False,True,-1,tools for analyzing and publishing origin-destination survey data,"[u'databases', u'software', u'trip purpose', u'modal selection', u'mathematical analysis', u'automobile ownership', u'data analysis', u'origin and destination', u'households', u'peak periods', u'user interfaces computer science', u'mode choice', u'interactive computing', u'hardware']"
data,11,False,False,False,False,False,False,False,False,False,1975,0,0,1,27,False,True,-1,a computer program for the analysis of waiting time survey data,"[u'ferries', u'digital computers', u'software', u'histograms', u'digital computer', u'bus stops', u'data collection', u'queue', u'buses', u'traffic survey', u'mathematical analysis', u'bus transportation', u'computer programs', u'traffic surveys', u'data analysis', u'pedestrians', u'hong kong china', u'ships', u'sleeper railway', u'waiting time', u'pedestrian', u'traffic delays', u'bus', u'hong kong', u'passengers', u'queuing', u'surveys']"
data,8,False,False,False,False,False,False,False,False,False,1974,0,0,2,10,False,True,-1,the national geodetic survey vertical publication data base,"[u'software', u'horizontal control', u'microforms', u'horizontal integration', u'data processing', u'microfilms', u'benchmarks', u'documents', u'vertical control', u'geodetic surveying']"
data,9,False,False,True,False,False,False,False,False,False,1994,0,50,12,31,False,True,-1,data acquisition systems for the sloan digital sky survey,"[u'spectrographs', u'software', u'spectroscopy', u'sloan digital sky survey', u'reliability', u'classical and quantum mechanics general physics', u'mapping 661300', u'sensors', u'new mexico', u'universe', u'data acquisition system', u'telescopes', u'charge coupled devices', u'surveys quasars', u'galaxies', u'software architecture', u'quantum mechanics', u'other aspects of physical science', u'photometry', u'system design', u'quasars', u'red shift', u'observatories', u'data acquisition systems', u'design', u'charged couple device', u'coordinated research programs', u'computer hardware', u'cameras', u'surveys', u'data acquisition boards']"
data,10,False,False,True,False,False,False,False,False,False,2012,0,50,16,8,False,True,-1,"operation, control, and data system for antarctic survey telescope (ast3)","[u'databases', u'software', u'satellite communications', u'astronomy astrophysics', u'telescopes', u'data storage', u'computing systems', u'computer hardware']"
data,13,False,False,True,False,False,False,False,False,False,2016,0,0,3,7,False,True,-1,a comparative survey of the hpc and big data paradigms: analysis and experiments,"[u'software', u'big data', u'sparks', u'electronics packaging', u'programming', u'parallel processing', u'data models']"
data,14,False,False,True,False,False,False,False,False,False,2015,0,50,5,22,False,True,-1,mining survey data on university students to determine trends in the selection of majors,"[u'databases', u'data mining model', u'quality education', u'further education data mining educational administrative data processing educational courses educational institutions', u'association rules and apriori algorithm data mining education data', u'association rules and apriori algorithm', u'university student enrollment', u'knowledge extraction', u'student course', u'association rules', u'data mining', u'higher education institution', u'educational administrative data processing', u'education association rules databases clustering algorithms computer science zoology', u'major selection', u'educational courses', u'clustering algorithms', u'zoology', u'computer science', u'further education', u'knowledge extraction data mining model university student enrollment major selection higher education institution quality education student course', u'education data']"
data,13,False,False,False,False,True,False,False,False,False,2013,0,67,5,13,False,True,-1,content-based medical image retrieval: a survey of applications to multidimensional and multimodality data,"[u'software', u'sensitivity and specificity', u'female', u'diagnostic imaging', u'radiology information systems', u'database management systems', u'male', u'image interpretation computer assisted', u'multimodal imaging', u'cross sectional studies', u'humans', u'systems integration', u'information storage and retrieval']"
data,15,False,False,False,False,True,False,False,False,False,1997,0,73,1,22,False,True,-1,an evaluation of alternative pc-based software packages developed for the analysis of complex survey data,"[u'software', u'stata', u'analisis datos', u'logiciel', u'personal computer', u'survey design', u'nmes', u'complex survey data', u'sudaan', u'ecuesta estadistica', u'sample survey', u'data analysis', u'software package', u'logicial', u'analyse donnee', u'survey data', u'progiciel', u'computational efficiency', u'simple random sampling', u'program development', u'sondage statistique', u'wesvarpc']"
data,21,False,False,False,False,True,False,False,False,False,1997,0,50,2,39,False,True,-1,the virtual map library: providing access to ordnance survey digital map data via the www for the u.k. higher education community,"[u'maps', u'software', u'urbanizacion', u'medio ambiente', u'base donnee', u'reseau communication', u'architecture systeme', u'puesta en servicio', u'urbanization', u'red www', u'mapa', u'service provider', u'logiciel', u'urbanisation', u'implementation', u'joint information systems committee', u'database', u'base dato', u'higher education', u'carte', u'higher education institution', u'ejecucion', u'biblioteca electronica', u'java applet', u'environment', u'world wide web', u'logicial', u'arquitectura sistema', u'environnement', u'electronic library', u'reseau www', u'system architecture', u'commissioning', u'red de comunicacion', u'ordnance survey', u'communication network', u'bibliotheque electronique', u'digital mapping', u'mise en service']"
language,15,False,False,True,False,False,False,False,False,False,2010,0,50,2,26,False,True,-1,analysis of attack models via unified modeling language in wireless sensor networks: a survey study,"[u'standard attack models', u'security attacks analysis of attack models modeling language wireless sensor networks monitoring temperature enemy movements', u'security model', u'uml sequence diagram', u'unified modeling language wireless sensor networks routing object oriented modeling temperature sensors computerized monitoring condition monitoring computer science acoustic sensors information security', u'information security', u'routing', u'temperature sensors', u'wireless sensor networks security of data', u'standard attack models security wireless sensor networks unified modeling language', u'transport layer', u'wireless sensor network', u'computerized monitoring', u'standard model', u'research paper', u'condition monitoring', u'unified modeling language', u'repeaters', u'computer science', u'acoustic sensors', u'security', u'security of data', u'wireless sensor networks', u'object oriented modeling', u'solids', u'security protocol']"
language,8,False,False,False,False,False,False,False,False,False,1987,0,0,1,1,False,True,-1,dial: diagrammatic animation language tutorial and reference manual,[u'computer science']
time,7,False,False,False,False,False,False,False,False,False,2012,0,50,1,4,False,True,-1,time synchronization in wireless sensor networks：a survey,"[u'technology', u'teknik', u'datavetenskap datalogi', u'computer science']"
time,7,False,False,False,False,True,False,False,False,False,2016,0,50,4,12,False,True,-1,energy-aware scheduling for real-time systems: a survey,"[u'software', u'single core', u'energy', u'idle', u'hardware and architecture', u'sleep', u'multicore', u'low power', u'real time scheduling', u'dynamic power management', u'power', u'dynamic voltage and frequency scaling']"
time,11,False,False,False,False,False,False,False,False,False,1975,0,0,1,27,False,True,-1,a computer program for the analysis of waiting time survey data,"[u'ferries', u'digital computers', u'software', u'histograms', u'digital computer', u'bus stops', u'data collection', u'queue', u'buses', u'traffic survey', u'mathematical analysis', u'bus transportation', u'computer programs', u'traffic surveys', u'data analysis', u'pedestrians', u'hong kong china', u'ships', u'sleeper railway', u'waiting time', u'pedestrian', u'traffic delays', u'bus', u'hong kong', u'passengers', u'queuing', u'surveys']"
time,28,False,False,False,False,True,False,False,False,False,1999,0,304,5,23,False,True,-1,an operating room scheduling strategy to maximize the use of operating room block time: computer simulation of patient scheduling and survey of patients' preferences for surgical waiting time.,"[u'use', u'simulation ordinateur', u'operating room', u'organization', u'programmation', u'bloc operatoire', u'hombre', u'utilizacion', u'programacion', u'utilisation', u'waiting time', u'chirurgie', u'human', u'surgery', u'quirofano', u'cirugia', u'patient preference', u'simulacion computadora', u'organisation', u'organizacion', u'programming', u'computer simulation', u'homme']"
user satisfaction,9,False,False,True,False,False,False,False,False,False,2011,0,50,2,20,True,False,-1,a survey of current measurement methods for egovernment user-satisfaction,"[u'software', u'manuals', u'current measurement europe manuals maintenance engineering software educational institutions communities', u'measurement', u'software vendors egovernment user satisfaction measurement methods established relevant standards open maintenance process', u'software maintenance', u'dp industry', u'maintenance engineering', u'social aspects of automation', u'good practice', u'current measurement', u'egovmonet', u'software maintenance dp industry public administration social aspects of automation', u'europe', u'communities', u'user satisfaction egovmonet egovernment measurement', u'survey methods', u'user satisfaction', u'egovernment', u'public administration']"
color,12,False,False,False,False,True,False,False,False,False,2008,0,50,3,76,False,True,-1,mapping multiple attributes to three- and four-component color models — a tutorial,"[u'effondrement', u'maps', u'software', u'ocean atlantique', u'geomorfologia', u'ocean atlantique nord americain', u'geostatistique', u'saturacion', u'geoestadistica', u'north atlantic', u'fort worth basin', u'mapa', u'north american atlantic', u'neural networks', u'north america', u'golfe du mexique', u'seismology', u'logiciel', u'america del norte', u'forme onde', u'amerique du nord', u'geomorphologie', u'frequence', u'direccion', u'thickness', u'golfo de mejico', u'geostatistics', u'bassin fort worth', u'epaisseur', u'gulf of mexico', u'color model', u'etats unis', u'waveforms', u'estados unidos', u'carte', u'canal', u'faults', u'interpretacion', u'oceano atlantico', u'haute frequence', u'modelo', u'geomorphology', u'frecuencia', u'amplitud', u'geophysics computing', u'seismic waves', u'deformation', u'atlantic ocean', u'northwest atlantic', u'direction', u'chenal', u'feature extraction', u'pattern recognition', u'interpretation', u'faille', u'modele', u'amplitude', u'reconnaissance forme', u'collapse', u'reseau neuronal', u'espesor', u'faulting', u'frequency', u'texas', u'channels', u'ocean atlantique nord ouest', u'flexura', u'ocean atlantique nord', u'flexure', u'quebrado', u'high frequency', u'models', u'saturation', u'red neuronal', u'cuenca fort worth', u'oceano atlantico norte']"
satisfaction,9,False,False,True,False,False,False,False,False,False,2011,0,50,2,20,False,True,-1,a survey of current measurement methods for egovernment user-satisfaction,"[u'software', u'manuals', u'current measurement europe manuals maintenance engineering software educational institutions communities', u'measurement', u'software vendors egovernment user satisfaction measurement methods established relevant standards open maintenance process', u'software maintenance', u'dp industry', u'maintenance engineering', u'social aspects of automation', u'good practice', u'current measurement', u'egovmonet', u'software maintenance dp industry public administration social aspects of automation', u'europe', u'communities', u'user satisfaction egovmonet egovernment measurement', u'survey methods', u'user satisfaction', u'egovernment', u'public administration']"
software design,6,False,False,False,False,True,False,False,False,False,1986,0,110,2,36,True,True,-1,a survey of software design techniques,"[u'verification', u'software metrics design methodologies design representation design verification and validation distributed software system design error resistant software design software design technique', u'developpement logiciel', u'software metrics', u'distributed system', u'representation graphique', u'systeme reparti', u'software design technique', u'representacion grafica', u'specification', u'formal specifications', u'software systems', u'conception', u'software engineering', u'software systems software design design methodology programming data structures formal specifications', u'design representation', u'sistema repartido', u'especificacion', u'software design software design techniques design representation software system software design design stages distributed software system design methodologies current software metrics error resistant software design', u'data structures', u'desarrollo logicial', u'design verification and validation', u'software development', u'diseno', u'design', u'design methodologies', u'fiabilite logiciel', u'verificacion', u'fiabilidad logicial', u'software design', u'software reliability', u'error resistant software design', u'programming', u'distributed software system design', u'graphics', u'design methodology']"
inventory,11,False,False,False,False,True,False,False,False,False,1991,0,50,1,29,True,True,-1,survey of literature on continuously deteriorating inventory models — a rejoinder,"[u'forecasting', u'reliability', u'project management', u'information systems', u'maintenance', u'soft or', u'information technology', u'packing', u'operations research', u'location', u'investment', u'journal', u'inventory model', u'journal of the operational research society', u'inventory', u'purchasing', u'history of or', u'logistics', u'marketing', u'scheduling', u'production', u'communications technology', u'computer science', u'operational research', u'applications of operational research', u'or society', u'jors', u'management science', u'infrastructure']"
heterogeneous,6,False,False,False,False,False,False,False,False,False,2013,0,50,4,1,False,True,-1,heterogeneous access: survey and design considerations,[u'computer science']
image,13,False,False,False,False,True,False,False,False,False,2013,0,67,5,13,False,True,-1,content-based medical image retrieval: a survey of applications to multidimensional and multimodality data,"[u'software', u'sensitivity and specificity', u'female', u'diagnostic imaging', u'radiology information systems', u'database management systems', u'male', u'image interpretation computer assisted', u'multimodal imaging', u'cross sectional studies', u'humans', u'systems integration', u'information storage and retrieval']"
community,21,False,False,False,False,True,False,False,False,False,1997,0,50,2,39,False,True,-1,the virtual map library: providing access to ordnance survey digital map data via the www for the u.k. higher education community,"[u'maps', u'software', u'urbanizacion', u'medio ambiente', u'base donnee', u'reseau communication', u'architecture systeme', u'puesta en servicio', u'urbanization', u'red www', u'mapa', u'service provider', u'logiciel', u'urbanisation', u'implementation', u'joint information systems committee', u'database', u'base dato', u'higher education', u'carte', u'higher education institution', u'ejecucion', u'biblioteca electronica', u'java applet', u'environment', u'world wide web', u'logicial', u'arquitectura sistema', u'environnement', u'electronic library', u'reseau www', u'system architecture', u'commissioning', u'red de comunicacion', u'ordnance survey', u'communication network', u'bibliotheque electronique', u'digital mapping', u'mise en service']"
preferences,28,False,False,False,False,True,False,False,False,False,1999,0,304,5,23,False,True,-1,an operating room scheduling strategy to maximize the use of operating room block time: computer simulation of patient scheduling and survey of patients' preferences for surgical waiting time.,"[u'use', u'simulation ordinateur', u'operating room', u'organization', u'programmation', u'bloc operatoire', u'hombre', u'utilizacion', u'programacion', u'utilisation', u'waiting time', u'chirurgie', u'human', u'surgery', u'quirofano', u'cirugia', u'patient preference', u'simulacion computadora', u'organisation', u'organizacion', u'programming', u'computer simulation', u'homme']"
retrieval,13,False,False,False,False,True,False,False,False,False,2013,0,67,5,13,False,True,-1,content-based medical image retrieval: a survey of applications to multidimensional and multimodality data,"[u'software', u'sensitivity and specificity', u'female', u'diagnostic imaging', u'radiology information systems', u'database management systems', u'male', u'image interpretation computer assisted', u'multimodal imaging', u'cross sectional studies', u'humans', u'systems integration', u'information storage and retrieval']"
sip,10,False,False,False,False,False,False,False,False,False,2007,0,50,1,3,False,True,-1,open source sip application servers for ims applications: a survey,"[u'teknik', u'datavetenskap datalogi', u'computer science']"
component,12,False,False,False,False,True,False,False,False,False,2008,0,50,3,76,False,True,-1,mapping multiple attributes to three- and four-component color models — a tutorial,"[u'effondrement', u'maps', u'software', u'ocean atlantique', u'geomorfologia', u'ocean atlantique nord americain', u'geostatistique', u'saturacion', u'geoestadistica', u'north atlantic', u'fort worth basin', u'mapa', u'north american atlantic', u'neural networks', u'north america', u'golfe du mexique', u'seismology', u'logiciel', u'america del norte', u'forme onde', u'amerique du nord', u'geomorphologie', u'frequence', u'direccion', u'thickness', u'golfo de mejico', u'geostatistics', u'bassin fort worth', u'epaisseur', u'gulf of mexico', u'color model', u'etats unis', u'waveforms', u'estados unidos', u'carte', u'canal', u'faults', u'interpretacion', u'oceano atlantico', u'haute frequence', u'modelo', u'geomorphology', u'frecuencia', u'amplitud', u'geophysics computing', u'seismic waves', u'deformation', u'atlantic ocean', u'northwest atlantic', u'direction', u'chenal', u'feature extraction', u'pattern recognition', u'interpretation', u'faille', u'modele', u'amplitude', u'reconnaissance forme', u'collapse', u'reseau neuronal', u'espesor', u'faulting', u'frequency', u'texas', u'channels', u'ocean atlantique nord ouest', u'flexura', u'ocean atlantique nord', u'flexure', u'quebrado', u'high frequency', u'models', u'saturation', u'red neuronal', u'cuenca fort worth', u'oceano atlantico norte']"
computation,8,False,False,False,False,True,False,False,False,False,2007,0,2746,7,22,False,True,-1,a survey of general-purpose computation on graphics hardware,"[u'parallel computing', u'application development', u'simd', u'paper', u'high performance computing', u'gpu', u'i 3 1 computer graphics hardware architecture', u'gpgpu', u'i 3 6 computer graphics methodology and techniques', u'hpc', u'graphics hardware', u'stream computing', u'software development', u'graphics processors', u'data parallel computing', u'next generation', u'algorithms', u'computer science', u'd 2 2 software engineering design tools and techniques', u'stream processing', u'review', u'general purpose computing on graphics hardware']"
computation,10,False,False,False,False,False,False,False,False,False,1971,0,50,3,17,False,True,-1,survey and critical analysis of programs for system reliability computation.,"[u'system reliability', u'analytical solution', u'reactor accidents', u'reactors reliability of systems in survey of mathematical models for analysis of', u'reliability reactor safety analysis of survey of mathematical models for analysis of', u'reactor safety', u'reactors power safety of survey of mathematical models for analysis of', u'n78280 power reactor development commercial power reactors safety siting', u'safety analysis', u'mathematical models', u'power reactors', u'mathematical model', u'planning', u'analytic solution', u'programming', u'reactors', u'fault tree analysis']"
multimodality,13,False,False,False,False,True,False,False,False,False,2013,0,67,5,13,False,True,-1,content-based medical image retrieval: a survey of applications to multidimensional and multimodality data,"[u'software', u'sensitivity and specificity', u'female', u'diagnostic imaging', u'radiology information systems', u'database management systems', u'male', u'image interpretation computer assisted', u'multimodal imaging', u'cross sectional studies', u'humans', u'systems integration', u'information storage and retrieval']"
infrastructure,11,False,False,True,False,False,False,False,False,False,2015,0,0,2,12,False,True,-1,tutorial: building secure and scalable private cloud infrastructure with open stack,"[u'market research', u'baremetal provisioning tools secure private cloud infrastructure scalable private cloud infrastructure organisation storage resources public cloud infrastructures cloud computing adoption security privacy data location management public agencies cloud based systems open source software openstack technologies architectural challenges technological challenges cloud systems design business mission critical systems openstack cloud software dynamically reconfigurable cloud computing infrastructure rackspace mirantis fuel devstack virtualization software kvm vmware esxi razor clonezilla rd project hypervisors', u'cloud computing infrastructure', u'tutorials', u'software architecture cloud computing data privacy public domain software', u'open stack', u'computer science', u'cloud computing buildings tutorials market research conferences computer science', u'cloud computing infrastructure cloud computing open stack', u'buildings', u'conferences', u'cloud computing']"
wi-fi,13,False,False,False,False,False,False,False,False,False,2007,0,0,2,7,False,True,-1,"análisis, diseño, y desarrollo de un aplicativo para site survey en redes wi-fi","[u'informatica', u'software', u'tesis', u'protocolos', u'bachelorthesis', u'wi fi', u'redes inalambricas']"
semantic,18,False,False,False,False,False,False,False,False,False,2006,0,0,1,11,False,True,-1,the case for transforming the geological survey knowledge system: where digital geoscience spatial models meet the semantic grid*,"[u'semantic representation', u'service orientation', u'data and information', u'earth sciences', u'it value', u'knowledge systems', u'computer science', u'markup language', u'semantic grid', u'spatial model', u'structured data']"
semantic,9,False,False,True,False,False,False,False,False,False,2004,0,0,3,11,False,True,-1,tutorial session services oriented architecture and semantic web processes,"[u'databases', u'symbiosis', u'application software', u'service oriented architecture semantic web web services computer science application software research and development databases drives symbiosis quality of service', u'drives', u'research and development', u'web services', u'semantic web', u'computer science', u'quality of service', u'service oriented architecture']"
game,13,False,False,False,False,False,False,False,False,False,2011,0,50,2,20,False,True,-1,state-of-the-art model driven game development: a survey of technological solutions for game-based learning,"[u't technology general', u'information technology', u'computer uses in education', u'l education general', u'instructional design', u'open source technology', u'educational games', u'state of the art reviews', u'teacher developed materials', u'game based', u'computer software', u'educational technology', u'computer games', u'computer software selection', u'computer interfaces', u'programming', u'teaching methods', u'programming languages', u'surveys', u'qa76 computer software']"
game,7,False,False,False,False,False,False,False,False,False,2004,0,50,1,14,False,True,-1,eye movements in an action game tutorial,"[u'numerisk analys', u'systems', u'social sciences', u'numerical analysis', u'technology and engineering', u'datalogi', u'system', u'eye movement', u'control', u'computer science', u'eye tracking', u'gaze direction', u'visual attention', u'kontroll']"
congestion,10,False,False,False,False,False,False,False,False,False,2003,0,0,2,4,False,True,-1,a survey of tcp-friendly congestion control mechanisms for multimedia traffic,"[u'datavetenskap', u'computer science', u'telekommunikation', u'telecommunications']"
action research,19,False,False,True,False,False,False,False,False,False,2016,0,0,4,6,False,True,-1,a survey about the use of lesson plans as an approach to oer: an proposal based on action research,"[u'software', u'guidelines', u'planning', u'open educational resources', u'reflection', u'documentation']"
storage,10,False,False,True,False,False,False,False,False,False,2005,0,126,5,22,False,True,-1,a survey of peer-to-peer storage techniques for distributed file systems,"[u'p2p system', u'fault tolerant', u'application software', u'availability', u'computer architecture', u'fault tolerant systems', u'file system', u'fault tolerance', u'distributed databases', u'fault tolerance peer to peer storage techniques distributed file systems', u'distributed file system', u'scalability', u'computer science', u'peer to peer computing', u'peer to peer', u'peer to peer storage techniques', u'peer to peer computing file systems fault tolerant systems availability computer architecture buildings application software computer science scalability large scale systems', u'buildings', u'distributed file systems', u'file systems', u'large scale systems', u'fault tolerance peer to peer computing distributed databases']"
challenges,9,False,False,False,False,False,False,False,False,False,2010,0,50,1,17,False,True,-1,survey of scada security challenges and potential attack vectors,"[u'software', u'object recognition', u'authentication', u'system security', u'cryptography', u'scad a security challenges', u'potential attack vectors scad a security challenges', u'scada system', u'power generation', u'potential attack vectors', u'scada systems', u'critical infrastructure', u'fires', u'ethernet networks', u'security of data scada systems', u'software cryptography fires ethernet networks authentication object recognition', u'security of data']"
challenges,14,False,False,True,False,False,False,False,False,False,2004,0,0,3,13,False,True,-1,the coming of age of reconfigurable computing-potentials and challenges of a new technology [tutorial],"[u'silicon', u'new technology', u'reconfigurable computing', u'application software', u'processor scheduling', u'testing', u'computer architecture', u'multimedia communication', u'tutorial fault diagnosis hardware application software multimedia communication silicon testing computer architecture processor scheduling programming', u'programming', u'fault diagnosis', u'hardware', u'tutorial']"
attacks,7,False,False,True,False,False,False,False,False,False,2014,0,50,2,10,False,True,-1,a survey of the state-of-the-art fault attacks,"[u'public key cryptography', u'circuit faults elliptic curve cryptography computer science algorithm design and analysis information security encryption', u'circuit faults', u'encryption', u'information security', u'elliptic curve cryptography physical cryptanalysis attacks fault injection attacks aes algorithm ecc advanced encryption standard', u'elliptic curve cryptography', u'computer science', u'algorithm design and analysis', u'ecc physical cryptanalysis fault attacks aes']"
