keyword,id,result_order,year,HTML,Text,pdf,DOC,other_type,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,colon,doc,survey,tutorial,review,position_k,position_d,label,title,src
constraint satisfaction,1518705996,3,2003,False,False,False,False,False,False,False,False,False,False,False,False,2492,24,0,False,False,False,False,False,0.0,0.0,-1,An Extensible SAT-solver,http://dx.doi.org/10.1007/978-3-540-24605-3_37
constraint satisfaction,2337098149,4,2003,True,False,False,False,False,True,False,False,False,False,False,False,1605,21,0,False,False,False,False,False,0.0,0.0,-1,Constraint Processing,https://www.amazon.com/Constraint-Processing-Kaufmann-Artificial-Intelligence/dp/1558608907
constraint satisfaction,2014328192,5,2009,False,False,True,False,False,False,False,False,False,False,False,False,926,41,1,True,False,False,False,False,0.4,0.0,1,SCIP: solving constraint integer programs,http://www.crm.umontreal.ca/MIP2007/pdf/Berthold-poster.pdf
cluster analysis,2108598243,1,2009,False,False,False,False,False,False,False,False,False,False,False,False,27079,51,0,True,False,False,False,False,0.0,0.0,1,ImageNet: A large-scale hierarchical image database,http://dx.doi.org/10.1109/CVPRW.2009.5206848
cluster analysis,3099206234,2,2015,False,False,True,False,False,False,False,False,False,False,False,False,660,64,0,True,False,False,False,False,0.0,0.0,1,FaceNet: A Unified Embedding for Face Recognition and Clustering,http://export.arxiv.org/pdf/1503.03832
cluster analysis,2169456326,3,2013,True,False,False,False,False,False,False,False,False,False,False,False,18644,41,0,True,False,False,False,False,0.0,0.0,1,STAR: ultrafast universal RNA-seq aligner,http://europepmc.org/article/MED/23104886
cluster analysis,2106335692,4,2000,False,False,False,False,False,False,False,False,False,False,False,False,11902,73,0,False,False,False,False,False,0.0,0.0,-1,Energy-efficient communication protocol for wireless microsensor networks,http://dx.doi.org/10.1109/HICSS.2000.926982
steganography,2159390040,1,1996,False,False,False,False,False,False,False,False,False,False,False,False,2706,26,0,False,False,False,False,False,0.0,0.0,-1,Techniques for data hiding,http://dx.doi.org/10.1147/sj.353.0313
steganography,2028197392,2,2010,False,False,True,False,False,False,False,False,False,False,True,False,1192,75,1,True,False,False,False,False,0.0,0.0,1,Review: Digital image steganography: Survey and analysis of current methods,http://www.paulmckevitt.com/pubs/abbassp%28survey%29paper.pdf
steganography,2009130368,3,2012,False,False,False,False,False,False,False,False,False,False,False,False,1013,46,0,False,False,False,False,False,0.0,0.0,1,Rich Models for Steganalysis of Digital Images,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6197267
steganography,1524144700,4,2007,True,False,False,False,False,True,False,False,False,False,False,False,1365,38,0,False,False,False,False,False,0.0,0.0,-1,Digital Watermarking and Steganography,http://cds.cern.ch/record/1250941
steganography,2083122891,5,1999,True,False,False,False,False,True,False,False,False,False,False,False,1688,72,0,False,False,False,False,False,0.0,0.0,-1,Information Hiding Techniques for Steganography and Digital Watermarking,http://cds.cern.ch/record/1975307/export/hx
database,2275530856,1,2011,True,False,False,False,False,False,False,False,False,False,False,False,10520,38,0,False,False,False,False,False,0.0,0.0,1,The NIST Definition of Cloud Computing,https://4f0imd322ifhg1y4zfwk3wr7-wpengine.netdna-ssl.com/wp-content/uploads/2013/03/SP800-145.pdf
database,2131271579,2,2014,False,False,False,False,False,False,False,False,False,False,False,False,24518,58,0,True,False,False,False,False,0.0,0.0,1,Trimmomatic: a flexible trimmer for Illumina sequence data,http://bioinformatics.oxfordjournals.org/content/early/2014/04/01/bioinformatics.btu170.short?rss=1
database,2624304035,3,2006,False,False,False,False,False,False,False,False,False,False,False,False,1519,58,0,True,False,False,False,False,0.0,0.0,-1,Bigtable: a distributed storage system for structured data,http://www.cs.brandeis.edu/~olga/cs228/Reading%20List_files/bigtable.pdf
database,2112752664,4,2015,True,False,False,False,False,False,False,False,False,False,True,False,1362,55,2,True,False,False,False,False,0.0,0.0,1,The IPD and IMGT/HLA database: allele variant databases,http://nar.oxfordjournals.org/content/43/D1/D423.full.pdf+html
extreme learning machine,2111072639,1,2006,False,False,True,False,False,False,False,False,False,False,False,False,8022,49,2,True,False,False,False,False,0.1666666666666666,0.0,1,Extreme learning machine: Theory and applications,http://www.di.unito.it/~cancelli/retineu11_12/ELM-NC-2006.pdf
extreme learning machine,2026131661,2,2012,False,False,False,False,False,False,False,False,False,False,False,False,3681,69,0,False,False,False,False,False,0.0,0.0,0,Extreme Learning Machine for Regression and Multiclass Classification,http://dblp.uni-trier.de/db/journals/tsmc/tsmcb42.html#HuangZDZ12
extreme learning machine,2106525823,3,2014,False,False,False,False,False,False,False,False,False,False,False,False,1768,78,0,False,False,False,False,False,0.0,0.0,1,Do we need hundreds of classifiers to solve real world classification problems,http://dblp.uni-trier.de/db/journals/jmlr/jmlr15.html#DelgadoCBA14
extreme learning machine,2134603844,4,2004,False,False,False,False,False,False,False,False,False,False,False,False,2736,78,3,True,False,False,False,False,0.0909090909090909,0.0,-1,Extreme learning machine: a new learning scheme of feedforward neural networks,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1380068
extreme learning machine,2141695047,5,2006,False,False,False,False,False,False,False,False,False,False,False,False,2014,100,0,False,False,False,False,False,0.0,0.0,0,Universal approximation using incremental constructive feedforward networks with random hidden nodes,http://dblp.uni-trier.de/db/journals/tnn/tnn17.html#HuangCS06
search tree,2113137767,1,2004,False,False,False,False,False,False,False,False,False,False,False,False,4111,92,0,False,False,False,False,False,0.0,0.0,0,An experimental comparison of min-cut/max- flow algorithms for energy minimization in vision,http://discovery.ucl.ac.uk/153674/
search tree,2156118208,2,2004,False,False,False,False,False,False,False,False,False,False,False,False,668,72,0,False,False,False,False,False,0.0,0.0,-1,Retrieval of Crystallographically-Derived Molecular Geometry Information,http://dx.doi.org/10.1021/ci049780b
search tree,1714211023,3,2006,False,False,True,False,False,False,False,False,False,False,False,True,855,69,2,False,False,False,False,False,0.8333333333333334,0.0,1,Efficient selectivity and backup operators in Monte-Carlo tree search,https://hal.inria.fr/inria-00116992/document
search tree,2044560939,4,1999,False,False,False,False,False,False,False,False,False,False,False,False,1167,58,1,True,False,False,False,False,0.2857142857142857,0.0,-1,GRASP: a search algorithm for propositional satisfiability,http://dblp.uni-trier.de/db/journals/tc/tc48.html#Marques-SilvaS99
search tree,1537336823,5,2002,False,False,False,False,False,False,False,False,False,False,False,False,785,56,0,True,False,False,False,False,0.0,0.0,-1,CHARM : An Efficient Algorithm for Closed Itemset Mining,http://dblp.uni-trier.de/db/conf/sdm/sdm2002.html#ZakiH02
workflow,3001195213,1,2020,False,False,True,False,False,False,False,False,False,False,False,False,3900,68,0,False,False,False,False,False,0.0,0.0,1,Detection of 2019 novel coronavirus (2019-nCoV) by real-time RT-PCR.,https://repub.eur.nl/pub/124345/Repub_124345_O-A.pdf
workflow,2093274439,2,2009,False,False,False,False,False,False,False,False,False,False,True,True,18435,149,1,False,False,False,False,False,0.5,0.0,1,Research electronic data capture (REDCap)-A metadata-driven methodology and workflow process for providing translational research informatics support,http://dblp.uni-trier.de/db/journals/jbi/jbi42.html#HarrisTTPGC09
workflow,2392113277,3,2016,False,False,False,False,False,False,False,False,False,False,False,False,2015,58,0,False,False,False,False,False,0.0,0.0,1,Blockchains and Smart Contracts for the Internet of Things,http://ieeexplore.ieee.org/xpls/icp.jsp?arnumber=7467408
workflow,2804822363,4,2018,True,False,False,False,False,False,False,False,False,False,False,False,3860,68,0,True,False,False,False,False,0.0,0.0,1,SWISS-MODEL: homology modelling of protein structures and complexes.,http://europepmc.org/article/MED/29788355
workflow,2035618305,5,2012,True,False,False,False,False,False,False,False,False,False,False,False,7482,81,0,True,False,False,False,False,0.0,0.0,0,clusterProfiler: an R Package for Comparing Biological Themes Among Gene Clusters,https://europepmc.org/articles/PMC3339379
binary tree,2103546861,1,2003,False,False,False,False,False,False,False,False,False,False,False,False,14492,91,0,False,False,False,False,False,0.0,0.0,0,"A simple, fast, and accurate algorithm to estimate large phylogenies by maximum likelihood.",http://academic.oup.com/sysbio/article-pdf/52/5/696/19503129/52-5-696.pdf
binary tree,2131462252,2,2008,False,False,False,False,False,False,False,False,False,False,False,False,779,50,0,False,False,False,False,False,0.0,0.0,1,A Scalable Hierarchical Distributed Language Model,http://dblp.uni-trier.de/db/conf/nips/nips2008.html#MnihH08
binary tree,2113242816,3,1998,False,False,False,False,False,False,False,False,False,False,False,False,4434,60,0,False,False,False,False,False,0.0,0.0,-1,The random subspace method for constructing decision forests,http://ieeexplore.ieee.org/iel4/34/15364/00709601.pdf
binary tree,2105306382,4,2002,True,False,False,False,False,False,False,False,False,False,False,False,3148,74,1,False,False,False,False,False,0.0,0.0,-1,Merlin--rapid analysis of dense genetic maps using sparse gene flow trees.,http://hub.hku.hk/handle/10722/143663
binary tree,2296719434,5,2008,True,False,False,False,False,False,False,False,False,False,False,False,1641,16,0,False,False,False,False,False,0.0,0.0,-1,Isolation Forest,https://ieeexplore.ieee.org/abstract/document/4781136
state machine,2101508170,1,1994,False,False,False,False,False,False,False,False,False,False,False,False,5910,26,0,False,False,False,False,False,0.0,0.0,-1,A theory of timed automata,http://dx.doi.org/10.1016/0304-3975(94)90010-8
state machine,2099529102,2,1987,False,False,False,False,False,False,False,False,False,False,False,False,6090,51,0,True,False,False,False,False,0.0,0.0,-1,Statecharts: A visual formalism for complex systems,http://dx.doi.org/10.1016/0167-6423(87)90035-9
state machine,3021428210,3,2019,True,False,False,False,False,False,False,False,False,False,False,False,21,24,0,False,False,False,False,False,0.0,0.0,0,The part-time parliament,https://dblp.uni-trier.de/db/books/collections/Ma2019.html#Lamport19f
state machine,2833812800,4,2016,False,False,False,False,True,False,False,False,False,False,False,False,60,63,0,False,False,False,False,False,0.0,0.0,-1,Intelligent contract implementation method based on block chain,https://lens.org/021-173-224-929-271
state machine,2144190599,5,2010,False,False,True,False,False,False,False,False,False,False,False,False,275,56,0,False,False,False,False,False,0.0,0.0,0,Characterizing radio resource allocation for 3G networks,http://conferences.sigcomm.org/imc/2010/papers/p137.pdf
wsn,2168452204,1,2002,False,False,True,False,False,False,False,False,False,False,False,False,15544,34,0,True,False,True,False,False,0.0,0.8,1,Wireless sensor networks: a survey,"http://dns2.asia.edu.tw/~ysho/YSHO-English/2000%20Engineering/PDF/Com%20Net38,%20393.pdf"
wsn,2953060200,2,2012,False,False,True,False,False,False,False,False,False,False,False,False,25,81,0,True,False,False,False,False,0.0,0.0,0,"Internet of Things (IoT): A Vision, Architectural Elements, and Future Directions",https://arxiv.org/pdf/1207.0203.pdf
wsn,2130403046,3,2002,False,False,False,False,False,False,False,False,False,False,False,False,12450,27,0,False,False,True,False,False,0.0,0.2,0,A survey on sensor networks,http://ieeexplore.ieee.org/iel5/35/22021/01024422.pdf
wsn,2106335692,4,2000,False,False,False,False,False,False,False,False,False,False,False,False,11902,73,0,False,False,False,False,False,0.0,0.0,-1,Energy-efficient communication protocol for wireless microsensor networks,http://dx.doi.org/10.1109/HICSS.2000.926982
latent dirichlet allocation,2151373442,1,2001,False,False,True,False,False,False,False,False,False,False,False,False,148,27,0,False,False,False,False,False,0.0,0.0,-1,Latent Dirichlet Allocation,http://alex.smola.org/journalclub/BleJorNg03.pdf
latent dirichlet allocation,2950182411,2,2012,False,False,True,False,False,False,False,False,False,False,False,False,1091,62,0,False,False,False,False,False,0.0,0.0,0,Practical Bayesian Optimization of Machine Learning Algorithms,https://arxiv.org/pdf/1206.2944.pdf
latent dirichlet allocation,2131241448,3,2012,False,False,False,False,False,False,False,False,False,False,False,False,2545,62,0,False,False,False,False,False,0.0,0.0,0,Practical Bayesian Optimization of Machine Learning Algorithms,http://dblp.uni-trier.de/db/journals/corr/corr1206.html#abs-1206-2944
latent dirichlet allocation,2174706414,4,2012,False,False,False,False,False,False,False,False,False,False,False,False,3120,26,0,False,False,False,False,False,0.0,0.0,-1,Probabilistic topic models,http://dblp.uni-trier.de/db/journals/cacm/cacm55.html#Blei12
similarity,2950577311,1,2013,False,False,True,False,False,False,False,False,False,False,False,False,12371,60,0,False,False,False,False,False,0.0,0.0,1,Efficient Estimation of Word Representations in Vector Space,http://export.arxiv.org/pdf/1301.3781
similarity,3099206234,2,2015,False,False,True,False,False,False,False,False,False,False,False,False,660,64,0,True,False,False,False,False,0.0,0.0,1,FaceNet: A Unified Embedding for Face Recognition and Clustering,http://export.arxiv.org/pdf/1503.03832
similarity,2096733369,3,2015,False,False,False,False,False,False,False,False,False,False,False,False,6681,64,0,True,False,False,False,False,0.0,0.0,1,FaceNet: A unified embedding for face recognition and clustering,http://dblp.uni-trier.de/db/journals/corr/corr1503.html#SchroffKP15
similarity,2952566282,4,2016,False,False,True,False,False,False,False,False,False,False,False,False,439,47,0,False,False,False,False,False,0.0,0.0,1,Enriching Word Vectors with Subword Information,https://arxiv.org/pdf/1607.04606.pdf
provable security,3030379598,1,2008,True,False,False,False,False,False,False,False,False,False,False,False,47,104,0,True,False,False,False,False,0.0,0.0,1,"Ciphertext-Policy Attribute-Based Encryption: An Expressive, Efficient, and Provably Secure Realization.",https://dblp.uni-trier.de/db/journals/iacr/iacr2008.html#Waters08
provable security,1510795740,2,2011,False,False,False,False,False,False,False,False,False,False,False,False,1205,103,0,True,False,False,False,False,0.0,0.0,-1,"Ciphertext-policy attribute-based encryption: an expressive, efficient, and provably secure realization",http://dx.doi.org/10.1007/978-3-642-19379-8_4
provable security,3160027900,3,2006,True,False,False,False,False,False,False,False,False,False,False,False,491,20,0,False,False,False,False,False,0.0,0.0,-1,A Fuzzy Vault Scheme,http://portal.acm.org/citation.cfm?id=1110956
provable security,3031182540,4,2002,True,False,False,False,False,False,False,False,False,False,False,False,3,21,0,False,False,False,False,False,0.0,0.0,-1,A Fuzzy Vault Scheme.,https://dblp.uni-trier.de/db/journals/iacr/iacr2002.html#JuelsS02
provable security,2052267638,5,1993,False,False,False,False,False,False,False,False,False,False,False,False,4209,74,0,True,False,False,False,False,0.0,0.0,-1,Random oracles are practical: a paradigm for designing efficient protocols,https://doi.org/10.1145/168588.168596
functional language,2119180969,1,2010,True,False,False,False,False,False,False,False,False,False,False,False,15000,100,0,True,False,False,False,False,0.0,0.0,1,The Genome Analysis Toolkit: A MapReduce framework for analyzing next-generation DNA sequencing data,http://biostat.jhsph.edu/bstcourse/bio638/readings/gatk.pdf
functional language,2143238865,2,1999,False,False,False,False,False,False,False,False,False,False,False,False,3068,27,0,False,False,False,False,False,0.0,0.0,-1,Aspect-Oriented Programming,http://dx.doi.org/10.1007/BFb0053381
functional language,2099501333,3,2011,False,False,False,False,False,False,False,False,False,False,False,False,647,40,1,True,False,False,False,False,0.8,0.0,0,Frenetic: a network programming language,http://www.ece.cmu.edu/~ece739/papers/frenetic.pdf
functional language,2538848838,4,2016,False,False,True,False,False,False,False,False,False,False,False,False,363,51,0,True,False,False,False,False,0.0,0.0,0,Formal Verification of Smart Contracts: Short Paper,https://dl.acm.org/doi/pdf/10.1145/2993600.2993611
functional language,2106192381,5,2002,True,False,False,False,False,True,False,False,False,False,False,False,2239,54,0,True,False,False,False,False,0.0,0.0,-1,Isabelle/HOL: A Proof Assistant for Higher-Order Logic,http://ci.nii.ac.jp/ncid/BA56377991
breast cancer,2889646458,1,2018,False,False,False,False,False,False,False,False,False,False,False,False,35873,118,2,True,False,False,False,False,0.0588235294117647,0.0,1,Global cancer statistics 2018: GLOBOCAN estimates of incidence and mortality worldwide for 36 cancers in 185 countries,http://onlinelibrary.wiley.com/doi/full/10.3322/caac.21492
breast cancer,2917837889,2,2015,False,False,False,False,False,False,False,False,False,False,False,False,18829,30,1,False,False,False,False,False,0.25,0.0,1,"Global cancer statistics, 2012",http://onlinelibrary.wiley.com/doi/10.3322/caac.21262/full?globalMessage=0
breast cancer,1981989535,3,2010,False,False,False,False,False,False,False,False,False,False,False,False,18322,63,1,True,False,False,False,False,0.5,0.0,1,Estimates of worldwide burden of cancer in 2008: GLOBOCAN 2008.,https://www.mendeley.com/catalogue/globocan-2008-v12-cancer-incidence-mortality-worldwide-iarc-cancerbase-10-internet/
breast cancer,2106787323,4,1999,False,False,False,False,False,False,False,False,False,False,False,False,48858,24,1,False,False,False,False,False,0.3333333333333333,0.0,-1,Global cancer statistics,https://onlinelibrary.wiley.com/doi/10.3322/caac.20107/full
breast cancer,2165948908,5,2012,False,False,False,False,False,False,False,False,False,False,False,False,9606,23,0,False,False,False,False,False,0.0,0.0,-1,"Cancer statistics, 2012",https://www.scienceopen.com/document/vid/81e660c3-89aa-49b2-a151-ecc038b319d4
concurrency,2100830825,1,2007,False,False,False,False,False,False,False,False,False,False,False,False,2472,73,0,True,False,False,False,False,0.0,0.0,1,Dryad: distributed data-parallel programs from sequential building blocks,http://www.csd.uwo.ca/faculty/hanan/610/papers/dryad-eurosys07.pdf
concurrency,1971903460,2,2003,False,False,False,False,False,False,False,False,False,False,False,False,1698,68,0,True,False,False,False,False,0.0,0.0,-1,The nesC language: a holistic approach to networked embedded systems,http://www.engr.uconn.edu/~bing/cse5600-2/doc/nesc.pdf
concurrency,2115309705,3,1997,False,False,False,False,False,False,False,False,False,False,False,False,3462,22,0,False,False,False,False,False,0.0,0.0,-1,The model checker SPIN,http://dx.doi.org/10.1109/32.588521
concurrency,2099529102,4,1987,False,False,False,False,False,False,False,False,False,False,False,False,6090,51,0,True,False,False,False,False,0.0,0.0,-1,Statecharts: A visual formalism for complex systems,http://dx.doi.org/10.1016/0167-6423(87)90035-9
concurrency,1503973138,5,1989,True,False,False,False,False,True,False,False,False,False,False,False,7182,29,0,False,False,False,False,False,0.0,0.0,-1,Communication and Concurrency,https://ci.nii.ac.jp/naid/10010418761
parallel algorithms,3136174891,1,1993,False,False,True,False,False,False,False,False,False,False,False,False,193,59,0,False,False,False,False,False,0.0,0.0,0,Fast Parallel Algorithms for Short-Range Molecular Dynamics,https://digital.library.unt.edu/ark:/67531/metadc1389173/m2/1/high_res_d/10176421.pdf
parallel algorithms,2019465613,2,1995,False,False,True,False,False,False,False,False,False,False,True,True,26370,59,2,False,False,False,False,False,0.2142857142857142,0.0,1,Fast parallel algorithms for short-range molecular dynamics,https://cfwebprod.sandia.gov/cfdocs/CompResearch/docs/911144j.pdf
parallel algorithms,2138537392,3,2003,False,False,False,False,False,False,False,False,False,False,False,False,1517,110,0,False,False,False,False,False,0.0,0.0,-1,Reducing the time complexity of the derandomized evolution strategy with covariance matrix adaptation (CMA-ES),http://dx.doi.org/10.1162/106365603321828970
parallel algorithms,2081749411,4,2003,False,False,False,False,False,False,False,False,False,False,False,False,2141,87,0,True,False,False,False,False,0.0,0.0,-1,The particle swarm optimization algorithm: convergence analysis and parameter selection,http://dx.doi.org/10.1016/S0020-0190(02)00447-7
hybrid automaton,2101508170,1,1994,False,False,False,False,False,False,False,False,False,False,False,False,5910,26,0,False,False,False,False,False,0.0,0.0,-1,A theory of timed automata,http://dx.doi.org/10.1016/0304-3975(94)90010-8
hybrid automaton,2176215692,2,2011,False,False,True,False,False,False,False,False,False,False,False,False,635,48,1,True,False,False,False,False,0.6666666666666666,0.0,0,SpaceEx: scalable verification of hybrid systems,http://www-verimag.imag.fr/~maler/Papers/spaceex-cav.pdf
hybrid automaton,2004463571,3,1995,False,False,False,False,False,False,False,False,False,False,False,False,1727,42,1,False,False,False,False,False,0.6666666666666666,0.0,-1,The algorithmic analysis of hybrid systems,http://dx.doi.org/10.1016/0304-3975(94)00202-T
hybrid automaton,2147340401,4,1996,True,False,False,False,False,False,False,False,False,False,False,False,1748,29,1,False,False,False,False,False,0.6,0.0,-1,The theory of hybrid automata,https://dblp.uni-trier.de/db/conf/lics/lics96.html#Henzinger96
hybrid automaton,1569692898,5,2005,False,False,True,False,False,False,False,False,False,False,False,False,464,56,0,False,False,False,False,False,0.0,0.0,0,Reachability of uncertain linear systems using zonotopes,https://ljk.imag.fr/membres/Antoine.Girard/Publications/hscc2005.pdf
cultural heritage,1564042472,1,2006,True,False,False,False,False,True,False,False,False,False,False,False,1384,16,1,False,False,False,False,False,0.6666666666666666,0.0,1,Uses of heritage,https://digitalcollections.anu.edu.au/handle/1885/53429
cultural heritage,2101498657,2,2000,True,False,False,False,False,False,False,False,False,False,False,False,3498,74,1,False,False,False,False,False,0.1111111111111111,0.0,-1,"Modernization, cultural change, and the persistence of traditional values.",https://psycnet.apa.org/record/2000-07420-001
cultural heritage,2293066912,3,2016,False,False,False,False,False,False,False,False,False,False,False,False,490,77,0,False,False,False,False,False,0.0,0.0,1,Internet of Things and Big Data Analytics for Smart and Connected Communities,http://dx.doi.org/10.1109/ACCESS.2016.2529723
cultural heritage,1490590450,4,2010,True,False,False,False,False,True,False,False,False,False,False,False,479,39,0,False,False,False,False,False,0.0,0.0,0,Airborne and Terrestrial Laser Scanning,http://ci.nii.ac.jp/ncid/BB02189055
cultural heritage,2137917541,5,2011,False,False,False,False,False,False,False,False,False,False,False,False,407,70,0,False,False,False,False,False,0.0,0.0,0,Heritage Recording and 3D Modeling with Photogrammetry and 3D Scanning,https://doi.org/10.3390/rs3061104
autonomous agent,2565631288,1,2002,False,False,True,False,False,False,False,False,False,False,True,False,66,79,2,False,False,False,False,False,0.4545454545454545,0.0,0,Coordination of groups of mobile autonomous agents using nearest neighbor rules,http://groups.csail.mit.edu/drl/wiki/images/a/ae/Jadbabaie_Lin_Morse_2003_Coordination_of_Groups_of_Mobile_Autonomous_Agents_Using_Nearest_Neighbor_Rules.pdf
autonomous agent,2114791779,3,2010,False,False,False,False,False,False,False,False,False,False,False,False,1459,62,0,False,False,False,False,False,0.0,0.0,0,Constrained Consensus and Optimization in Multi-Agent Networks,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5404774
autonomous agent,2612872091,4,1997,False,False,False,False,False,True,False,False,False,False,False,False,34,48,0,False,False,False,False,False,0.0,0.0,-1,Agents that reduce work and information overload,http://portal.acm.org/citation.cfm?id=268000
obstacle avoidance,192919555,1,2011,False,False,False,False,False,False,False,False,False,False,False,False,922,37,0,False,False,False,False,False,0.0,0.0,1,Reciprocal n-Body Collision Avoidance,http://dx.doi.org/10.1007/978-3-642-19457-3_1
obstacle avoidance,2177274602,2,1990,False,False,False,False,False,True,False,False,False,False,True,True,141,63,2,False,False,False,False,False,0.1875,0.0,0,Real-time obstacle avoidance for manipulators and mobile robots,https://dl.acm.org/citation.cfm?id=93329
obstacle avoidance,2103120971,3,1986,True,False,False,False,False,False,False,False,False,False,True,True,5746,63,2,False,False,False,False,False,0.1875,0.0,0,Real-time obstacle avoidance for manipulators and mobile robots,http://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=8011461
obstacle avoidance,2306644740,4,2016,False,False,False,False,False,False,False,False,False,False,False,False,625,61,0,False,False,False,False,False,0.0,0.0,1,A Review of Motion Planning Techniques for Automated Vehicles,http://ieeexplore.ieee.org/abstract/document/7339478/
markov random field,2020999234,1,1984,False,False,True,False,False,False,False,False,False,False,False,False,15453,82,0,False,False,False,False,False,0.0,0.0,0,"Stochastic Relaxation, Gibbs Distributions, and the Bayesian Restoration of Images",http://www.inf.u-szeged.hu/~kato/teaching/emm/geman.pdf
markov random field,1997063559,2,1993,True,False,False,False,False,False,False,False,False,False,False,False,638,82,0,False,False,False,False,False,0.0,0.0,-1,"Stochastic relaxation, Gibbs distributions and the Bayesian restoration of images*",https://www.tandfonline.com/doi/abs/10.1080/02664769300000058
markov random field,2952422028,3,2014,False,False,True,False,False,False,False,False,False,False,False,False,493,89,0,False,False,False,False,False,0.0,0.0,1,Joint Training of a Convolutional Network and a Graphical Model for Human Pose Estimation,https://arxiv.org/pdf/1406.2984.pdf
markov random field,2116013899,4,1999,False,False,False,False,False,False,False,False,False,False,False,False,2521,44,0,False,False,False,False,False,0.0,0.0,-1,Texture synthesis by non-parametric sampling,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=790383
elliptic curve cryptography,1880212920,1,2004,False,False,True,False,False,True,False,False,False,False,False,False,2274,36,0,False,False,False,False,False,0.0,0.0,-1,Guide to Elliptic Curve Cryptography,"http://cdn.preterhuman.net/texts/cryptography/Hankerson,%20Menezes,%20Vanstone.%20Guide%20to%20elliptic%20curve%20cryptography%20(Springer,%202004)(ISBN%20038795273X)(332s)_CsCr_.pdf"
elliptic curve cryptography,1996360405,2,1978,False,False,False,False,False,False,False,False,False,False,False,False,13477,70,0,False,False,False,False,False,0.0,0.0,-1,A method for obtaining digital signatures and public-key cryptosystems,http://ci.nii.ac.jp/naid/80014908358
elliptic curve cryptography,2156186849,3,1976,False,False,False,False,False,False,False,False,False,False,False,False,12159,30,0,False,False,False,False,False,0.0,0.0,-1,New Directions in Cryptography,http://courses.cs.vt.edu/cs6204/Privacy-Security/Papers/Crypto/Diffie-Hellman-Key-Exchange.pdf
recursive function,1595209293,1,2010,False,False,False,False,False,False,False,False,False,False,False,False,201,93,0,True,False,False,False,False,0.0,0.0,1,Nitpick: a counterexample generator for higher-order logic based on a relational model finder,https://link.springer.com/content/pdf/10.1007%2F978-3-642-14052-5_11.pdf
recursive function,123460044,2,2013,False,False,True,False,False,False,False,False,False,False,False,False,71,52,0,False,False,False,False,False,0.0,0.0,1,Automating inductive proofs using theory exploration,http://publications.lib.chalmers.se/records/fulltext/175485/local_175485.pdf
recursive function,2091385303,3,2013,False,False,True,False,False,False,False,False,False,False,True,False,92,36,2,False,False,False,False,False,0.5,0.0,1,Synthesis modulo recursive functions,http://lara.epfl.ch/~kuncak/papers/KneussETAL13SynthesisModuloRecursiveFunctions.pdf
recursive function,3046473740,4,2020,True,False,False,False,False,False,False,False,False,False,False,False,8,72,0,False,False,False,False,False,0.0,0.0,1,ICE-Based Refinement Type Discovery for Higher-Order Functional Programs,https://dblp.uni-trier.de/db/journals/jar/jar64.html#ChampionCKS20
planning,2153453348,1,2007,False,False,False,False,False,False,False,False,False,False,False,False,1149,80,0,True,False,False,False,False,0.0,0.0,1,The Elusive Nature of Executive Functions: A Review of our Current Understanding,http://dx.doi.org/10.1007%2Fs11065-007-9040-z
planning,2142004577,2,1982,False,False,False,False,False,False,False,False,False,False,True,True,2966,32,1,False,False,False,False,False,0.75,0.0,0,Specific impairments of planning,http://discovery.ucl.ac.uk/192592/
planning,1497974604,3,1991,True,False,False,False,False,True,False,False,False,False,False,False,853,37,0,False,False,False,False,False,0.0,0.0,-1,Frontal Lobe Function and Dysfunction,http://ci.nii.ac.jp/ncid/BA13538002
planning,2089836573,4,2011,False,False,True,False,False,False,False,False,False,False,False,False,131,82,0,True,False,False,False,False,0.0,0.0,0,Walking and talking: dual-task effects on street crossing behavior in older adults,http://psycnet.apa.org/journals/pag/26/2/260.pdf
planning,2154474797,5,2007,False,False,True,False,False,False,False,False,False,False,False,False,419,32,0,False,False,False,False,False,0.0,0.0,0,Is there a dysexecutive syndrome,https://www.jstor.org/stable/pdfplus/20209897.pdf
expressive power,2963076818,1,2018,False,False,True,False,False,False,False,False,False,False,False,False,807,83,0,False,False,False,False,False,0.0,0.0,1,Spatial Temporal Graph Convolutional Networks for Skeleton-Based Action Recognition,https://arxiv.org/pdf/1801.07455
expressive power,2528305538,2,2017,False,False,True,False,False,False,False,False,False,False,False,False,449,56,0,False,False,False,False,False,0.0,0.0,1,Error bounds for approximations with deep ReLU networks.,https://arxiv.org/pdf/1610.01145
expressive power,3203727603,3,2005,True,False,False,False,False,False,False,False,False,False,False,False,0,37,0,False,False,False,False,False,0.0,0.0,0,Query Answering for OWL-DL with Rules,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3199246
expressive power,2128949090,4,2005,False,False,False,False,False,False,False,False,False,False,False,False,806,94,0,False,False,False,False,False,0.0,0.0,0,Adaptive Exponential Integrate-and-Fire Model as an Effective Description of Neuronal Activity,https://www.physiology.org/doi/abs/10.1152/jn.00686.2005
